2024-10-18,163.4200
2024-10-21,164.0700
2024-10-22,165.1400
2024-10-23,162.7800
2024-10-24,162.7200
2024-10-25,165.2700
2024-10-28,166.7200
2024-10-29,169.6800
2024-10-30,174.4600
2024-10-31,171.1100
2024-11-01,171.2900
2024-11-04,169.2400
2024-11-05,169.7400
2024-11-06,176.5100
2024-11-07,180.7500
2024-11-08,178.3500
2024-11-11,180.3500
2024-11-12,181.6200
2024-11-13,178.8800
2024-11-14,175.5800
2024-11-15,172.4900
2024-11-18,175.3000
2024-11-19,178.1200
2024-11-20,175.9800
2024-11-21,167.6300
2024-11-22,164.7600
2024-11-25,167.6500
2024-11-26,169.1200
2024-11-27,169.2300
2024-11-29,168.9500
2024-12-02,171.4900
2024-12-03,171.3400
2024-12-04,174.3700
2024-12-05,172.6400
2024-12-06,174.7100
2024-12-09,175.3700
2024-12-10,185.1700
2024-12-11,195.4000
2024-12-12,191.9600
2024-12-13,189.8200
2024-12-16,196.6600
2024-12-17,195.4200
2024-12-18,188.4000
2024-12-19,188.5100
2024-12-20,191.4100
2024-12-23,194.6300
2024-12-24,196.1100
2024-12-26,195.6000
2024-12-27,192.7600
2024-12-30,191.2400
2024-12-31,189.3000
2025-01-02,189.4300
2025-01-03,191.7900
2025-01-06,196.8700
2025-01-07,195.4900
2025-01-08,193.9500
2025-01-10,192.0400
2025-01-13,191.0100
2025-01-14,189.6600
2025-01-15,195.5500
2025-01-16,192.9100
2025-01-17,196.0000
2025-01-21,198.0500
2025-01-22,198.3700
2025-01-23,197.9800
2025-01-24,200.2100
2025-01-27,191.8100
2025-01-28,195.3000
2025-01-29,195.4100
2025-01-30,200.8700
2025-01-31,204.0200
2025-02-03,201.2300
2025-02-04,206.3800
2025-02-05,191.3300
2025-02-06,191.6000
2025-02-07,185.3400
2025-02-10,186.4700
2025-02-11,185.3200
2025-02-12,183.6100
2025-02-13,186.1400
2025-02-14,185.2300
2025-02-18,183.7700
2025-02-19,185.2700
2025-02-20,184.5600
2025-02-21,179.6600
2025-02-24,179.2500
2025-02-25,175.4200
2025-02-26,172.7300
2025-02-27,168.5000
2025-02-28,170.2800
2025-03-03,167.0100
2025-03-04,170.9200
2025-03-05,173.0200
2025-03-06,172.3500
2025-03-07,173.8600
2025-03-10,165.8700
2025-03-11,164.0400
2025-03-12,167.1100
2025-03-13,162.7600
2025-03-14,165.4900
