2024-10-18,188.9900
2024-10-21,189.0700
2024-10-22,189.7000
2024-10-23,184.7100
2024-10-24,186.3800
2024-10-25,187.8300
2024-10-28,188.3900
2024-10-29,190.8300
2024-10-30,192.7300
2024-10-31,186.4000
2024-11-01,197.9300
2024-11-04,195.7800
2024-11-05,199.5000
2024-11-06,207.0900
2024-11-07,210.0500
2024-11-08,208.1800
2024-11-11,206.8400
2024-11-12,208.9100
2024-11-13,214.1000
2024-11-14,211.4800
2024-11-15,202.6100
2024-11-18,201.7000
2024-11-19,204.6100
2024-11-20,202.8800
2024-11-21,198.3800
2024-11-22,197.1200
2024-11-25,201.4500
2024-11-26,207.8600
2024-11-27,205.7400
2024-11-29,207.8900
2024-12-02,210.7100
2024-12-03,213.4400
2024-12-04,218.1600
2024-12-05,220.5500
2024-12-06,227.0300
2024-12-09,226.0900
2024-12-10,225.0400
2024-12-11,230.2600
2024-12-12,228.9700
2024-12-13,227.4600
2024-12-16,232.9300
2024-12-17,231.1500
2024-12-18,220.5200
2024-12-19,223.2900
2024-12-20,224.9200
2024-12-23,225.0600
2024-12-24,229.0500
2024-12-26,227.0500
2024-12-27,223.7500
2024-12-30,221.3000
2024-12-31,219.3900
2025-01-02,220.2200
2025-01-03,224.1900
2025-01-06,227.6100
2025-01-07,222.1100
2025-01-08,222.1300
2025-01-10,218.9400
2025-01-13,218.4600
2025-01-14,217.7600
2025-01-15,223.3500
2025-01-16,220.6600
2025-01-17,225.9400
2025-01-21,230.7100
2025-01-22,235.0100
2025-01-23,235.4200
2025-01-24,234.8500
2025-01-27,235.4200
2025-01-28,238.1500
2025-01-29,237.0700
2025-01-30,234.6400
2025-01-31,237.6800
2025-02-03,237.4200
2025-02-04,242.0600
2025-02-05,236.1700
2025-02-06,238.8300
2025-02-07,229.1500
2025-02-10,233.1400
2025-02-11,232.7600
2025-02-12,228.9300
2025-02-13,230.3700
2025-02-14,228.6800
2025-02-18,226.6500
2025-02-19,226.6300
2025-02-20,222.8800
2025-02-21,216.5800
2025-02-24,212.7100
2025-02-25,212.8000
2025-02-26,214.3500
2025-02-27,208.7400
2025-02-28,212.2800
2025-03-03,205.0200
2025-03-04,203.8000
2025-03-05,208.3600
2025-03-06,200.7000
2025-03-07,199.2500
2025-03-10,194.5400
2025-03-11,196.5900
2025-03-12,198.8900
2025-03-13,193.8900
2025-03-14,197.9500
