2024-10-18,576.4700
2024-10-21,575.1600
2024-10-22,582.0100
2024-10-23,563.6900
2024-10-24,567.7800
2024-10-25,573.2500
2024-10-28,578.1600
2024-10-29,593.2800
2024-10-30,591.8000
2024-10-31,567.5800
2024-11-01,567.1600
2024-11-04,560.6800
2024-11-05,572.4300
2024-11-06,572.0500
2024-11-07,591.7000
2024-11-08,589.3400
2024-11-11,583.1700
2024-11-12,584.8200
2024-11-13,580.0000
2024-11-14,577.1600
2024-11-15,554.0800
2024-11-18,554.4000
2024-11-19,561.0900
2024-11-20,565.5200
2024-11-21,563.0900
2024-11-22,559.1400
2024-11-25,565.1100
2024-11-26,573.5400
2024-11-27,569.2000
2024-11-29,574.3200
2024-12-02,592.8300
2024-12-03,613.6500
2024-12-04,613.7800
2024-12-05,608.9300
2024-12-06,623.7700
2024-12-09,613.5700
2024-12-10,619.3200
2024-12-11,632.6800
2024-12-12,630.7900
2024-12-13,620.3500
2024-12-16,624.2400
2024-12-17,619.4400
2024-12-18,597.1900
2024-12-19,595.5700
2024-12-20,585.2500
2024-12-23,599.8500
2024-12-24,607.7500
2024-12-26,603.3500
2024-12-27,599.8100
2024-12-30,591.2400
2024-12-31,585.5100
2025-01-02,599.2400
2025-01-03,604.6300
2025-01-06,630.2000
2025-01-07,617.8900
2025-01-08,610.7200
2025-01-10,615.8600
2025-01-13,608.3300
2025-01-14,594.2500
2025-01-15,617.1200
2025-01-16,611.3000
2025-01-17,612.7700
2025-01-21,616.4600
2025-01-22,623.5000
2025-01-23,636.4500
2025-01-24,647.4900
2025-01-27,659.8800
2025-01-28,674.3300
2025-01-29,676.4900
2025-01-30,687.0000
2025-01-31,689.1800
2025-02-03,697.4600
2025-02-04,704.1900
2025-02-05,704.8700
2025-02-06,711.9900
2025-02-07,714.5200
2025-02-10,717.4000
2025-02-11,719.8000
2025-02-12,725.3800
2025-02-13,728.5600
2025-02-14,736.6700
2025-02-18,716.3700
2025-02-19,703.7700
2025-02-20,694.8400
2025-02-21,683.5500
2025-02-24,668.1300
2025-02-25,657.5000
2025-02-26,673.7000
2025-02-27,658.2400
2025-02-28,668.2000
2025-03-03,655.0500
2025-03-04,640.0000
2025-03-05,656.4700
2025-03-06,627.9300
2025-03-07,625.6600
2025-03-10,597.9900
2025-03-11,605.7100
2025-03-12,619.5600
2025-03-13,590.6400
2025-03-14,607.6000
