Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2014-03-17,31.976789474487305,32.27932992018294,31.75828982250073,31.85073309266645,20479600
2014-03-18,33.237396240234375,33.53153441932046,32.11968013603344,32.15329327166921,64063900
2014-03-19,33.0020637512207,33.23737155506343,32.69952331437811,33.170142127891964,35597200
2014-03-20,33.89288330078125,34.16180747188336,32.97685934114313,32.98526181893989,59269800
2014-03-21,33.75000762939453,34.405509742248356,33.62394805115576,34.220626421547266,80721800
2014-03-24,34.03575134277344,34.153405278926876,33.497902945598106,33.9012892434796,46098400
2014-03-25,33.901283264160156,34.44753724947511,33.58193463247624,34.17020741531648,43193100
2014-03-26,33.43907165527344,34.21222782481948,33.27939572899365,34.01893878243297,41977500
2014-03-27,33.077701568603516,33.59033921679929,33.060893408977414,33.39705018984212,35369200
2014-03-28,33.86766815185547,34.15340047337962,33.34662799113338,33.43907127248367,43472700
2014-03-31,34.447532653808594,34.87612946071313,33.95170321517014,33.97691384915619,46886300
2014-04-01,34.80890655517578,34.951774334615855,34.5147717237245,34.58200437424435,32605000
2014-04-02,34.75006866455078,35.010590294671516,34.598798454264966,34.82570376969369,28666700
2014-04-03,34.46434020996094,34.69965123298087,34.21222423356611,34.69965123298087,30139600
2014-04-04,33.50629806518555,34.78368933083514,33.313009040267524,34.666035420522306,51409600
2014-04-07,33.44747543334961,33.84245921687878,33.39705415431459,33.58193752049139,37559600
2014-04-08,33.46427536010742,33.55671862336197,32.94323530137882,33.4054484118233,35918600
2014-04-09,34.010528564453125,34.07775798719482,33.51469914914891,33.55671793909099,27398700
2014-04-10,33.077701568603516,34.19541693419564,32.85079622239414,33.985319747612365,45960800
2014-04-11,32.95166015625,33.439087436871525,32.77517919154101,32.77517919154101,34330200
2014-04-14,32.92644500732422,33.11973411452603,32.69113708652723,32.86761802712497,32006600
2014-04-15,33.40544891357422,33.58192976107733,32.81717621606889,33.060889694522686,33968700
2014-04-16,33.95170974731445,33.9685147026528,33.53991781328829,33.66597741912847,30615800
2014-04-17,33.62395477294922,33.783630698083044,33.20376036925622,33.62395477294922,36688400
2014-04-21,33.56511688232422,33.741600910832716,33.439060525764255,33.724792755459156,22221200
2014-04-22,33.60714340209961,33.73319977564516,33.47268134682072,33.58192956272788,27056700
2014-04-23,33.35502243041992,33.60714157546425,33.17013911810301,33.60714157546425,24602800
2014-04-24,33.49789810180664,33.590341382796865,33.027279219414986,33.39705234337588,42381600
2014-04-25,33.5399169921875,34.18701675505594,33.405454911969954,33.85926563488999,56876800
2014-04-28,34.34669494628906,34.69965996674454,33.69119260150953,33.733211407179866,50610200
2014-04-29,34.04414749145508,34.61561210865634,33.94330173719272,34.539976991502385,29636200
2014-04-30,33.95170974731445,34.035747347321944,33.75841749680513,33.95170974731445,35458700
2014-05-01,33.61555862426758,33.918099164818706,33.57353981715314,33.81725338657816,28787400
2014-05-02,33.35502243041992,33.90127630357849,33.32981179824673,33.8760656714053,43416600
2014-05-05,33.13652801513672,33.31300887975563,33.027276582160376,33.21216312937748,22460900
2014-05-06,32.82557678222656,33.06928701687161,32.73313353199012,33.01886575734468,27112400
2014-05-07,33.12812423706055,33.20375935564954,32.36337057391797,32.96004904537726,41744500
2014-05-08,33.313011169433594,33.531514050404475,32.74995221814098,33.06089517324543,32120400
2014-05-09,33.22895812988281,33.489476482345275,33.08609043474733,33.22895812988281,29647600
2014-05-12,33.59033203125,33.632350818412384,33.32140794641718,33.397043045640665,22782600
2014-05-13,34.20815658569336,34.27586354481845,33.72575580148637,33.78499777649807,27004800
2014-05-14,34.055816650390625,34.23354254550105,33.89501426376646,34.10659363273934,18818700
2014-05-15,33.51416778564453,34.1912242891482,33.4379990904226,33.928864732618294,37793200
2014-05-16,33.70881652832031,33.717278280031586,33.234877721389196,33.573402673387996,29867100
2014-05-19,33.64112091064453,33.700362877871946,33.39568805873376,33.5226369761897,24537400
2014-05-20,33.58186721801758,33.80190827254087,33.395676398344364,33.58186721801758,21320900
2014-05-21,34.14891052246094,34.14891052246094,33.63265954894116,33.683436533760585,22398700
2014-05-22,33.93733596801758,34.148915377365434,33.72575655866972,34.09813838532711,20201800
2014-05-23,33.95425796508789,34.16583734488009,33.85270076675227,34.16583734488009,18020000
2014-05-27,34.013492584228516,34.07273453949496,33.6918943209091,34.07273453949496,26160600
2014-05-28,33.86116027832031,34.01349767995483,33.700361122570506,33.971182452488556,25711500
2014-05-29,34.14044189453125,34.14890364748256,33.776525177179856,33.97964276090054,19888200
2014-05-30,34.64822769165039,34.67361940496058,34.064269940622474,34.23353403943241,34567600
2014-06-02,34.521297454833984,34.775192102206944,34.42820199749326,34.6567081486626,18504300
2014-06-03,34.09812545776367,34.42818869465872,34.064271990275884,34.36048175968315,18068900
2014-06-04,34.1235237121582,34.16583894440868,33.734218409941434,34.030428264140006,23209000
2014-06-05,34.876739501953125,34.91059297299609,34.191224469778895,34.35202361456594,31865200
2014-06-06,35.10523986816406,35.25757723458819,34.90212553189466,35.10523986816406,24060500
2014-06-09,34.927520751953125,35.10524663757109,34.71594139428085,35.029077939671275,15019200
2014-06-10,34.79210662841797,34.83442185005073,34.58052729180968,34.724399691049975,15117700
2014-06-11,34.580535888671875,34.75826180077955,34.50436717941926,34.63977785937443,18040000
2014-06-12,34.34355545043945,34.5974499789802,34.098122673857624,34.5382080299355,29818900
2014-06-13,34.89366912841797,35.181417199233735,34.58053256643888,34.78364695263534,26310000
2014-06-16,35.122169494628906,35.21526491827421,34.732864294334384,34.732864294334384,24205300
2014-06-17,35.27450180053711,35.469154372690056,34.14043660262222,34.94443860304107,22518600
2014-06-18,35.24911117553711,35.32527984944255,34.851341075314934,35.215257714147185,27097000
2014-06-19,35.1306266784668,35.350670965454356,34.97829254774835,35.18140687433562,19828200
2014-06-20,35.27450180053711,35.40145067424049,35.02060728157431,35.07984922838416,47764900
2014-06-23,35.5368766784668,35.5453384337684,35.28297882118359,35.31683229928073,18743900
2014-06-24,35.33374786376953,35.494546991209,35.17294873633006,35.40145479855099,26509100
2014-06-25,35.57071304321289,35.58763977565417,35.088312468190786,35.29143002904203,20049100
2014-06-26,35.30835723876953,35.494544841252214,35.062924457719454,35.48608308913924,23604400
2014-06-27,35.75691223144531,35.79076570424267,35.130635898473486,35.2152695804669,74640000
2014-06-30,35.291439056396484,35.72305954450088,35.291439056396484,35.68920607095879,30793100
2014-07-01,35.435306549072266,35.6722776024716,35.28296916776001,35.426844796085796,26917000
2014-07-02,35.4607048034668,35.4607048034668,35.14756500167196,35.31682914861199,20208100
2014-07-03,35.376075744628906,35.53687815806274,35.172961324480006,35.46917119904944,15969300
2014-07-07,35.5368766784668,35.64689563961446,35.29990556023216,35.333759038329305,21952400
2014-07-08,35.35914993286133,35.54534084658891,35.21527748385044,35.43531864952756,31218200
2014-07-09,35.26603317260742,35.53685762372405,35.14754929124344,35.528392644515975,18445900
2014-07-10,35.28297424316406,35.545333821707324,34.74133157767019,35.01215291041713,21854700
2014-07-11,35.62150192260742,35.62150192260742,35.10524775687552,35.291438630666015,24083000
