Price,Close,High,Low,Open,Volume
Ticker,TXN,TXN,TXN,TXN,TXN
Date,,,,,
2022-03-17,163.4945526123047,163.50370847834685,160.53558638379775,161.085231893178,4930700
2022-03-18,164.98777770996094,165.21680015876518,160.99362564367772,163.24719871199594,9031500
2022-03-21,165.3175811767578,166.0046485671473,162.8166458112763,164.24574374673895,5030600
2022-03-22,167.04898071289062,167.40625517594952,164.89616409034275,165.70232758787915,3802900
2022-03-23,164.05335998535156,167.6444302566072,164.00755270052628,166.72834047378421,4821100
2022-03-24,168.75291442871094,168.86284073566807,164.55722131264784,165.20763726670629,4169400
2022-03-25,169.38499450683594,170.57591401494662,167.82764467857768,169.17429777167212,3738800
2022-03-28,170.0995635986328,170.2003340453931,166.73751538897235,167.7910271466339,3117000
2022-03-29,174.9822998046875,175.28461110251666,171.57444478351172,172.1973930883047,5835700
2022-03-30,171.72103881835938,174.88154599103166,171.0431412785829,174.05707072108993,3865700
2022-03-31,168.08416748046875,172.79286891047155,167.8093377204376,172.34399381489558,7170700
2022-04-01,166.8016357421875,169.36669002832306,164.66714478879425,168.95443842747778,4631700
2022-04-04,167.37876892089844,167.96506581769205,165.41833736176784,166.31610142720353,4644800
2022-04-05,162.31280517578125,166.59095739949868,161.57077457776973,166.3894164989989,6956500
2022-04-06,162.37692260742188,164.53889516855318,160.150831026875,160.31572048687633,6932900
2022-04-07,162.69757080078125,163.9159580590517,160.59056124844332,161.46084385224611,4178500
2022-04-08,159.50039672851562,162.42272544705898,159.24389270103418,162.32195500923262,4504500
2022-04-11,157.5124969482422,159.8027216590671,157.36591921192803,158.27285322964673,4347800
2022-04-12,158.48355102539062,161.57076948267445,157.92473563315843,160.70048688255477,4550800
2022-04-13,160.41648864746094,160.76460725152236,157.9430489336456,158.76752417877694,5229100
2022-04-14,159.08815002441406,161.33256712588826,158.96905388330708,160.23326221684175,4578500
2022-04-18,161.74481201171875,162.67922751682542,158.48353457719776,158.48353457719776,3564000
2022-04-19,164.03504943847656,164.29155348310354,160.52642356853076,160.69132701346072,4671900
2022-04-20,164.36483764648438,168.24906360577734,164.05337045526764,166.36192076927148,4553700
2022-04-21,162.3585968017578,167.86430563115837,161.93720330749798,166.14205227612734,4735000
2022-04-22,158.76751708984375,162.72503163798322,158.41939850132573,162.4318761995637,6355900
2022-04-25,159.3171844482422,160.47145259281294,157.2651382128062,158.53850250744344,8737600
2022-04-26,154.30615234375,158.01631844942068,154.24201935467673,157.0452516190085,9591700
2022-04-27,155.17645263671875,157.49415874192644,147.03241477026285,147.0782220565297,12570400
2022-04-28,161.09442138671875,162.03799290574491,155.72613378430205,155.79025281126084,8233600
2022-04-29,155.9643096923828,161.25930833928945,155.67115420681287,159.4362843567615,6698600
2022-05-02,159.39962768554688,159.50955399016624,153.97637766239168,156.23912062194873,5851500
2022-05-03,158.06214904785156,160.12335137308807,157.56746664030086,159.28972016737157,5438600
2022-05-04,161.4425048828125,162.0288018078153,153.2893110853638,158.64842813927515,10311500
2022-05-05,155.99180603027344,160.2974262883716,154.4985748385253,159.76609240432364,7740400
2022-05-06,154.44229125976562,156.8679943802708,152.86513388042857,154.80199505448013,5724800
2022-05-09,152.1272735595703,155.3738398561711,151.35252910224122,153.20638492659342,7929700
2022-05-10,155.17092895507812,157.56894952972266,153.3816281278123,155.30005303160922,7033300
2022-05-11,151.89669799804688,157.1077940200439,151.48165731838264,153.77822231347704,5892800
2022-05-12,153.01271057128906,153.51998881642544,150.033624256718,151.15885451921307,5936100
2022-05-13,156.55441284179688,157.42138077328653,154.56220066956809,155.3277270340857,5329900
2022-05-16,155.41070556640625,156.92330771639877,153.87043498046918,155.01411526888964,3648900
2022-05-17,161.38734436035156,161.50725031133612,158.01166815036188,158.73107570933252,5851300
2022-05-18,157.07090759277344,161.3227981793584,156.49906031898342,159.93008766784664,5747200
2022-05-19,154.59906005859375,157.47670404827298,154.1748013265711,156.66505906740616,5399600
2022-05-20,156.61895751953125,157.07089881051277,151.45398054037926,155.502959621725,6278300
2022-05-23,156.7296142578125,157.615046426555,155.1616752392673,157.04321332029505,5384100
2022-05-24,154.82046508789062,156.3146173372122,153.44620473642874,155.21705549541343,5121700
2022-05-25,156.80343627929688,157.69808676759652,154.0364794883008,155.0325856218758,4712100
2022-05-26,160.60336303710938,161.24898332569242,156.13932974147778,157.08933096960249,4536600
2022-05-27,164.1450653076172,164.49555092810732,161.88538723651374,161.88538723651374,5857900
2022-05-31,163.02906799316406,164.4402146483525,160.30823031495288,163.01063174983807,9408000
2022-06-01,160.870849609375,163.79459862928064,159.28446008633614,163.72081143361967,4681600
2022-06-02,162.9921875,163.06597469645504,158.99854521023337,160.48347911440308,6521600
2022-06-03,158.94322204589844,161.8669713495497,158.62963698900788,161.28590592324605,4485500
2022-06-06,154.72816467285156,160.72323562722354,154.37769317162915,160.16062071318234,5603800
2022-06-07,156.6558380126953,156.8679673747338,152.40394821050407,153.21557910270346,4416100
2022-06-08,152.52386474609375,156.56362583975476,151.97048187645578,156.56362583975476,5112600
2022-06-09,149.0282745361328,153.77821076318622,148.9176007827935,152.1918212891383,5353200
2022-06-10,145.52346801757812,147.9676073573258,145.4312305025628,146.79627254275104,6511000
2022-06-13,141.60360717773438,144.73948553344624,141.24390340120584,142.86717945645566,7765000
2022-06-14,142.1108856201172,143.82639919001477,141.15166616519147,143.09775944032546,4772600
2022-06-15,143.8079071044922,145.64332609153118,141.40988731061154,143.6234462085728,5442100
2022-06-16,139.6114044189453,140.70896613834736,138.53229301772217,139.7497606950832,6843700
2022-06-17,138.5322723388672,141.30846076141358,137.51773016597733,140.04487451395673,11262500
2022-06-21,141.5390625,142.57205514926315,139.94344069362185,140.02646008923497,6283100
2022-06-22,140.745849609375,141.98175338071516,139.41770833185885,140.15556616086423,4242900
2022-06-23,139.39927673339844,141.30848359454848,137.6560945909642,140.9579979121802,4318200
2022-06-24,143.8356170654297,144.0016417711191,140.6444018315657,141.1239974847388,6425900
2022-06-27,143.53123474121094,145.37587218170341,143.07930757530903,144.7948209579057,5762300
2022-06-28,142.18463134765625,146.63943164243472,142.1108441746838,144.5642149005266,4687500
2022-06-29,140.911865234375,141.38224275624782,139.2148020188481,140.5982802197931,4348300
2022-06-30,141.7142791748047,143.02398426640067,139.1686843319817,140.64440005370025,6807900
2022-07-01,137.00123596191406,140.4507135317751,135.59932144101836,138.67064490426318,8740200
2022-07-05,137.5177459716797,138.06191071478463,133.2381870766155,134.40952188157655,8486400
2022-07-06,139.0948944091797,140.22934257982777,136.84443431077887,138.34781844135125,5238200
2022-07-07,142.67349243164062,143.3283308755859,141.26234584289378,141.26234584289378,5169400
2022-07-08,143.44822692871094,143.74337566929907,140.33078520521508,140.87496393649113,3467500
2022-07-11,141.63128662109375,142.9778783940035,140.76430461197685,142.14778294819249,4051100
2022-07-12,142.46136474609375,144.30600230343893,141.76039346728325,143.854061035441,4085100
2022-07-13,142.30458068847656,143.15312648378756,139.88810960946245,140.15558997874763,3755400
2022-07-14,145.5880126953125,146.03993985213495,141.0778748068582,142.15698599905036,4758800
2022-07-15,148.0690460205078,148.225852592752,145.3943272733081,146.83314227240683,7466100
2022-07-18,147.26663208007812,150.01513799503,146.6671305262134,149.15738831887273,4088700
2022-07-19,151.85055541992188,152.8097607085377,148.17049861409322,148.82535110590746,5390800
2022-07-20,152.48696899414062,154.1379134549117,149.91369165928865,151.15882766950324,5889100
2022-07-21,153.60296630859375,153.8612285194259,150.96513398540145,153.08647003386542,5466700
2022-07-22,151.16802978515625,154.68207586513176,150.21804264698855,154.68207586513176,5269700
2022-07-25,150.5224151611328,151.13114890557893,148.74234675283486,151.07581203307782,4201400
2022-07-26,148.34576416015625,151.42630581843645,148.12441663764983,151.42630581843645,6080600
2022-07-27,158.21453857421875,158.6295932347926,152.70830905791414,153.82430676828253,11623100
2022-07-28,162.0975341796875,162.17132137481593,156.4160468160131,158.5650513761731,6468800
2022-07-29,166.08033752441406,166.43313164042812,161.59619454782506,161.93969566110442,6624000
2022-08-01,165.99676513671875,166.28456486294107,164.09355557685262,165.19834613841124,4865700
2022-08-02,164.52992248535156,167.04586132390676,163.81505541397843,164.7898715720031,4442500
2022-08-03,170.33238220214844,170.94512540420467,165.12409331699604,165.2633466964803,6201100
2022-08-04,171.6692657470703,172.67193254535476,170.1002782802964,170.61089759879712,4533900
2022-08-05,171.10293579101562,171.44643687474237,168.57770417673967,168.9954784451406,3690100
2022-08-08,169.71035766601562,171.25149448505448,168.15994201053527,169.43183674498314,3547300
2022-08-09,164.9848175048828,167.29650828698237,163.49010338161293,167.05513107330827,5306400
2022-08-10,170.00746154785156,170.31383318994259,166.54455677430437,168.45704566175314,4276500
2022-08-11,169.02334594726562,172.37484759625866,168.65199415308297,170.29524071681226,3858300
2022-08-12,172.10560607910156,172.66263372638667,169.93315433958807,170.0631288739041,4160900
2022-08-15,172.12417602539062,172.3562744365177,169.8589074323669,171.64142152988347,2863400
2022-08-16,170.23025512695312,171.75282010065843,169.33899101656257,171.56714420945775,4541600
2022-08-17,164.0564422607422,167.99282212969993,162.35748024202866,167.6771716998613,6869000
2022-08-18,165.68113708496094,167.41722867805217,163.211606574996,164.14927906208968,4390400
2022-08-19,163.81503295898438,164.77127714655285,162.58026788356395,164.28852271818099,4569500
2022-08-22,159.163818359375,162.90524384095556,158.85744673811817,162.90524384095556,4919000
2022-08-23,160.16647338867188,161.43836813157415,158.0868665527902,158.14256790413447,3663900
2022-08-24,159.86009216308594,160.23144392712592,158.52320314668324,159.13594630689477,3037800
2022-08-25,164.61346435546875,164.79914023931047,160.84418866545016,161.21554043313364,4350000
2022-08-26,157.35342407226562,165.18905354461475,157.29770856104165,164.78985112755598,6583500
2022-08-29,155.91441345214844,158.30037748473768,155.74729524846106,157.7712005330769,4625800
2022-08-30,154.80035400390625,156.75926506706003,152.96212447579347,156.17437256573666,5343300
2022-08-31,153.37989807128906,155.5894649928356,152.27510752743544,154.9210205321201,6489900
2022-09-01,154.26190185546875,154.54970163824,150.57617770298518,151.6531178036859,5593800
2022-09-02,151.32818603515625,156.6943009465453,150.7525864251278,155.9701549319402,4466200
2022-09-06,151.4210205078125,153.91838770034536,150.25123536114822,151.4302993451389,5057000
2022-09-07,153.9462432861328,155.45951531683025,151.77379135848048,151.9501884202204,5332400
2022-09-08,156.35076904296875,156.4714505775672,152.1358541802842,153.40776304093922,5473200
2022-09-09,158.51393127441406,159.60942894277153,157.23274354971733,157.29772373650619,5196200
2022-09-12,158.36537170410156,159.23806389801712,157.09347708786697,158.9873936757696,5216800
2022-09-13,151.0032196044922,155.35738803474737,150.3997694060564,154.18761715029663,7928700
2022-09-14,153.42633056640625,154.41971857857436,151.38386735543156,152.4700862335477,4792600
2022-09-15,151.0218048095703,153.81626480837812,150.13983360835277,152.46081790953784,6105400
2022-09-16,153.42633056640625,154.04835261629344,149.99127687074477,151.31888716588426,13417800
2022-09-19,154.34544372558594,154.69823784441652,151.81093303724927,151.8666343894514,4929500
2022-09-20,154.16903686523438,154.94888407881288,153.0920969039144,153.56558669985714,5220200
2022-09-21,151.606689453125,158.05902263953874,151.5045655825704,154.60539704680906,6639800
2022-09-22,150.97537231445312,152.77645827975027,149.67562685813715,150.94752163797227,5696200
2022-09-23,149.7406005859375,150.2605129121905,146.96471273127608,149.67562039900739,6936100
2022-09-26,148.9700469970703,151.5138364580431,148.542979697329,150.07482350899272,4605800
2022-09-27,149.20213317871094,151.7273505938049,147.89309487749878,150.61328117058318,4261500
2022-09-28,151.14248657226562,151.92233382558553,148.00451155360258,149.954143853065,4881500
2022-09-29,147.1039581298828,149.8427163243639,144.9500924168648,149.30426052073062,6699000
2022-09-30,143.69677734375,147.428924025599,143.60393230625655,145.9620602634179,6074700
2022-10-03,148.3944549560547,149.13717279607405,144.90369952397756,146.1384649226998,6668500
2022-10-04,153.32418823242188,153.8719511900477,150.94750302470462,151.3745702883544,7233100
2022-10-05,155.7844696044922,157.11206582906541,151.7645230826243,152.5536634139026,5262600
2022-10-06,154.6146697998047,157.03777775474177,153.89981690021432,155.7658830074701,4171000
2022-10-07,147.87452697753906,153.24064068905156,147.25250498439547,152.27511760752643,8306400
2022-10-10,145.56283569335938,148.18091261386925,143.11187699802565,148.1252112608649,6573600
2022-10-11,142.46200561523438,144.216669082264,140.55879576134774,143.53894567070313,9526900
2022-10-12,140.69805908203125,142.78694477361682,140.62378589083534,142.37844930512074,4526100
2022-10-13,143.28826904296875,145.56283059670642,135.51761891534878,137.04018389753128,7913800
2022-10-14,137.71792602539062,144.91297761663938,137.48582758696324,144.73658053684827,7470600
2022-10-17,140.17813110351562,141.58000010307944,138.82267044318897,141.11580338143,5936100
2022-10-18,140.66090393066406,144.81082429942828,138.83196747435582,143.9845545932404,4866600
2022-10-19,141.71926879882812,142.06278404303401,139.1290570446599,139.84392403993235,5060100
2022-10-20,142.71267700195312,145.55355938380637,141.49648355303088,142.87050222692685,6506200
2022-10-21,148.28302001953125,148.57081975554203,142.91690639473214,144.28164605646714,7706200
2022-10-24,150.0748291015625,150.39049371146612,147.32679180780673,148.7379541340441,5467600
2022-10-25,150.54833984375,153.05500023448377,149.64779673740207,150.0377204278571,8611200
2022-10-26,146.5655059814453,149.61992912696965,140.49381753687555,141.6450308018817,12964700
2022-10-27,145.5349884033203,148.48728767671673,144.3002231070604,148.3573131279611,7050500
2022-10-28,151.0000457763672,151.3088601752706,145.50692772945575,145.87188760468453,6776100
2022-10-31,150.3169403076172,151.1778710530614,149.0348898709212,150.10169691191908,6298800
2022-11-01,152.441162109375,152.93713284516218,150.2514029046791,151.8235476038472,4972300
2022-11-02,148.3143310546875,155.68839471358064,148.11780758819327,152.77806823167603,6923900
2022-11-03,146.4707794189453,148.42658943835153,145.3571800045228,146.3397685630787,4555400
2022-11-04,152.20721435546875,152.25400701149658,148.24880125627115,151.23399279401323,6689900
2022-11-07,155.05203247070312,155.62286856853484,151.17783782809357,153.29273152411758,4928300
2022-11-08,157.316650390625,158.93557331048953,155.11752429901617,156.6896688468522,5112300
2022-11-09,154.39697265625,156.96104431641317,154.31274017204734,155.70708122136168,4800400
2022-11-10,163.4741973876953,163.9420953644056,158.03722518297997,161.0504892953232,9898200
2022-11-11,167.96603393554688,169.18255734669526,162.26702528208327,163.8110972932637,6911900
2022-11-14,166.04762268066406,169.49134465365893,165.86981917939636,167.50746196396022,5447300
2022-11-15,166.16929626464844,170.89505446192385,165.4580821930199,170.36165818731567,6601000
2022-11-16,162.32318115234375,165.0931293281478,161.93950136367934,165.0931293281478,7664800
2022-11-17,164.10116577148438,164.16666405781984,159.67485526577215,159.7216336363924,5339800
2022-11-18,163.9327392578125,165.44873851379734,162.86593237054893,165.08377863865755,5474800
2022-11-21,161.33120727539062,163.4554679642646,161.20956351831737,163.22151898951543,4702700
2022-11-22,165.84176635742188,165.9259845694672,161.28444445908502,163.61456733368772,4673500
2022-11-23,167.48876953125,168.23740921143045,165.16799937389345,165.63589738911696,3939100
2022-11-25,165.7013702392578,167.7788237920073,165.66393041071194,167.74139824257225,1586400
2022-11-28,161.8927001953125,164.72816079628862,161.31251127259924,164.42871351586385,5358800
2022-11-29,161.87396240234375,163.16536524679344,160.31118504375465,162.49159109135113,3134000
2022-11-30,168.87374877929688,168.92052715499105,159.99303979147223,162.23894443110453,9780300
2022-12-01,166.10377502441406,168.9298826877697,164.8966045760602,168.48069036730604,5479900
2022-12-02,166.25352478027344,166.56233918118457,162.34188998117972,163.89531480547913,3822900
2022-12-05,166.00083923339844,167.17058414436133,164.0824547235968,165.3925775913428,4875300
2022-12-06,163.14666748046875,166.72141497265866,162.06114071831664,166.70269505493508,4417900
2022-12-07,162.59454345703125,163.79236110966627,161.1908495566828,161.45287127575213,3242800
2022-12-08,165.0369873046875,165.18671809546126,161.75234840210516,162.60391193151338,3902700
2022-12-09,163.07177734375,165.24283053861296,162.9407664977918,164.66264168924258,3966700
2022-12-12,166.08505249023438,166.16928497343898,161.8084726483459,162.93142487358082,5347000
2022-12-13,166.10377502441406,171.33487076580158,164.57842311262036,170.4365146830993,6951000
2022-12-14,164.53164672851562,168.26546333837302,162.95950214611833,165.41128290538433,5114600
2022-12-15,159.0946502685547,163.31509876895754,158.23371978408142,162.3886557197958,6007300
2022-12-16,158.6642303466797,159.13212839295176,156.72712558113807,158.1495396399574,10423600
2022-12-19,156.84873962402344,158.96363305916216,155.38890041400632,158.73905119861257,4507000
2022-12-20,155.4263458251953,157.00784326450562,155.08010589319707,155.95975637038362,3777600
2022-12-21,157.89683532714844,158.0652860112125,155.81001450638544,156.27791244784606,3632100
2022-12-22,154.1255645751953,155.82871977600783,151.12166806965413,155.40761452409495,7188700
2022-12-23,153.82615661621094,154.21918923694096,151.8609792334466,152.56282625884612,2597000
2022-12-27,153.26466369628906,154.02265615164362,151.57087526561017,153.15237274856642,3535600
2022-12-28,150.84097290039062,154.556084492155,150.5040857393528,153.1055977077112,2998600
2022-12-29,154.42506408691406,155.37956575171927,152.36631568716012,152.7780539438196,4081600
2022-12-30,154.61219787597656,154.77128146356483,151.79545739142193,153.18043130857015,3249000
2023-01-03,152.7312469482422,156.88616852743309,152.151043811496,156.48378316594102,4294100
2023-01-04,158.30860900878906,158.79522693125134,154.68708302602633,154.68708302602633,6285300
2023-01-05,156.21243286132812,159.12275924280002,155.19241856058747,157.01721806170954,6876800
2023-01-06,163.91403198242188,164.84982798924668,156.67096574911682,158.72971410830863,6725900
2023-01-09,165.33641052246094,168.79886672893377,164.99953771096364,165.7762357318429,5733900
2023-01-10,166.9459991455078,168.08767139728604,164.54101087287287,165.28965052177702,4267700
2023-01-11,167.3858184814453,167.55426917906772,165.57037203779757,166.7775568202332,5013900
2023-01-12,166.69332885742188,169.53814212121236,165.6265220986114,168.18124091697894,4324900
2023-01-13,167.51683044433594,167.61041575241987,164.9059659865076,165.70139826788136,3736700
2023-01-17,164.13861083984375,168.2748416788821,164.0450398083658,167.32032577147987,5659400
2023-01-18,162.60391235351562,165.9353582008642,162.44482874257343,165.04634055278407,5874300
2023-01-19,159.95562744140625,162.5758594906248,158.72973678201197,162.24833940891992,5995700
2023-01-20,161.8927001953125,162.44481638170822,158.85136334193234,161.36865674523432,7569900
2023-01-23,166.7307891845703,167.52622158007654,161.48097249992904,162.5009868204796,7847600
2023-01-24,165.6732940673828,167.05828223197568,164.08244394876252,165.4019195486694,5351600
2023-01-25,163.8017120361328,166.76819767688355,160.48900075239152,165.28963840543798,6720700
2023-01-26,162.9220733642578,164.0169528635935,160.76037282139714,164.0169528635935,6287900
